Results	Entity	Line	Column	CheckID	Check Name
      Inappropriate global declaration clang_isFileMultipleIncludeGuarded.	clang_isFileMultipleIncludeGuarded	4242	9	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_getFileUniqueID.	clang_getFileUniqueID	4258	4	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_File_isEqual.	clang_File_isEqual	4270	4	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_File_tryGetRealPathName.	clang_File_tryGetRealPathName	4282	9	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration getDeclFromExpr.	getDeclFromExpr	4294	19	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration getLocationFromExpr.	getLocationFromExpr	4345	22	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration _CXChildVisitResult.	_CXChildVisitResult	4390	15	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration CXCursorVisitorBlock.	CXCursorVisitorBlock	4397	3	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration visitWithBlock.	visitWithBlock	4399	31	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_visitChildrenWithBlock.	clang_visitChildrenWithBlock	4407	9	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration getDeclSpelling.	getDeclSpelling	4412	16	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_getCursorSpelling.	clang_getCursorSpelling	4449	9	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_Cursor_getSpellingNameRange.	clang_Cursor_getSpellingNameRange	4610	14	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_Cursor_getMangling.	clang_Cursor_getMangling	4705	9	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_Cursor_getCXXManglings.	clang_Cursor_getCXXManglings	4719	13	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_Cursor_getObjCManglings.	clang_Cursor_getObjCManglings	4733	13	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_getCursorPrintingPolicy.	clang_getCursorPrintingPolicy	4747	17	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_PrintingPolicy_dispose.	clang_PrintingPolicy_dispose	4753	5	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_PrintingPolicy_getProperty.	clang_PrintingPolicy_getProperty	4759	0	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_PrintingPolicy_setProperty.	clang_PrintingPolicy_setProperty	4824	5	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_getCursorPrettyPrinted.	clang_getCursorPrettyPrinted	4915	9	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_getCursorDisplayName.	clang_getCursorDisplayName	4936	9	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_getCursorKindSpelling.	clang_getCursorKindSpelling	5018	9	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration GetCursorData.	GetCursorData	5498	7	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration GetCursorVisitor.	GetCursorVisitor	5513	31	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_getCursor.	clang_getCursor	5613	9	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_getNullCursor.	clang_getNullCursor	5675	9	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_equalCursors.	clang_equalCursors	5679	9	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_hashCursor.	clang_hashCursor	5695	9	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_isInvalid.	clang_isInvalid	5704	9	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_isDeclaration.	clang_isDeclaration	5708	9	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_isInvalidDeclaration.	clang_isInvalidDeclaration	5713	9	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_isReference.	clang_isReference	5722	9	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_isExpression.	clang_isExpression	5726	9	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_isStatement.	clang_isStatement	5730	9	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_isAttribute.	clang_isAttribute	5734	9	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_isTranslationUnit.	clang_isTranslationUnit	5738	9	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_isPreprocessing.	clang_isPreprocessing	5742	9	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_isUnexposed.	clang_isUnexposed	5746	9	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_getCursorKind.	clang_getCursorKind	5758	13	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
      Inappropriate global declaration clang_getCursorLocation.	clang_getCursorLocation	5762	17	MISRA08_7-3-1	7-3-1 The global namespace shall only contain main, namespace declarations and extern 'C' declarations
