Results,Entity,CheckID,Line,Column
            "If statement not enclosed in curly braces { } in OrderCompletionResults.","operator()","MISRA08_6-4-1","1027","29"
            "If statement not enclosed in curly braces { } in OrderCompletionResults.","operator()","MISRA08_6-4-1","1031","19"
            "If statement not enclosed in curly braces { } in OrderCompletionResults.","operator()","MISRA08_6-4-1","1033","20"
          "<a id=""314"">CIndexCXX.cpp</a>","","","",""
            "If statement not enclosed in curly braces { } in CIndexCXX.cpp.","clang_isVirtualBase","MISRA08_6-4-1","24","12"
            "If statement not enclosed in curly braces { } in CIndexCXX.cpp.","clang_getCXXAccessSpecifier","MISRA08_6-4-1","34","40"
            "If statement not enclosed in curly braces { } in CIndexCXX.cpp.","clang_getCXXAccessSpecifier","MISRA08_6-4-1","36","61"
            "If statement not enclosed in curly braces { } in CIndexCXX.cpp.","clang_getCXXAccessSpecifier","MISRA08_6-4-1","38","4"
            "If statement not enclosed in curly braces { } in CIndexCXX.cpp.","clang_getTemplateCursorKind","MISRA08_6-4-1","58","76"
            "If statement not enclosed in curly braces { } in CIndexCXX.cpp.","clang_getSpecializedCursorTemplate","MISRA08_6-4-1","84","32"
            "If statement not enclosed in curly braces { } in CIndexCXX.cpp.","clang_getSpecializedCursorTemplate","MISRA08_6-4-1","88","32"
            "If statement not enclosed in curly braces { } in CIndexCXX.cpp.","clang_getSpecializedCursorTemplate","MISRA08_6-4-1","94","54"
            "If statement not enclosed in curly braces { } in CIndexCXX.cpp.","clang_getSpecializedCursorTemplate","MISRA08_6-4-1","101","52"
            "If statement not enclosed in curly braces { } in CIndexCXX.cpp.","clang_getSpecializedCursorTemplate","MISRA08_6-4-1","103","8"
            "If statement not enclosed in curly braces { } in CIndexCXX.cpp.","clang_getSpecializedCursorTemplate","MISRA08_6-4-1","106","6"
            "If statement not enclosed in curly braces { } in CIndexCXX.cpp.","clang_getSpecializedCursorTemplate","MISRA08_6-4-1","110","62"
            "If statement not enclosed in curly braces { } in CIndexCXX.cpp.","clang_getSpecializedCursorTemplate","MISRA08_6-4-1","113","59"
            "If statement not enclosed in curly braces { } in CIndexCXX.cpp.","clang_getSpecializedCursorTemplate","MISRA08_6-4-1","116","56"
            "If statement not enclosed in curly braces { } in CIndexCXX.cpp.","clang_getSpecializedCursorTemplate","MISRA08_6-4-1","119","32"
          "<a id=""315"">CIndexDiagnostic.cpp</a>","","","",""
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_getNumDiagnostics","MISRA08_6-4-1","207","12"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_getDiagnostic","MISRA08_6-4-1","219","18"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_getDiagnostic","MISRA08_6-4-1","223","18"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_getDiagnosticSetFromTU","MISRA08_6-4-1","234","18"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_formatDiagnostic","MISRA08_6-4-1","245","34"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_formatDiagnostic","MISRA08_6-4-1","264","28"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_formatDiagnostic","MISRA08_6-4-1","281","20"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_formatDiagnostic","MISRA08_6-4-1","288","20"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_formatDiagnostic","MISRA08_6-4-1","306","33"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_formatDiagnostic","MISRA08_6-4-1","308","4"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_formatDiagnostic","MISRA08_6-4-1","333","23"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_formatDiagnostic","MISRA08_6-4-1","335","23"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_formatDiagnostic","MISRA08_6-4-1","344","23"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_formatDiagnostic","MISRA08_6-4-1","346","23"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_formatDiagnostic","MISRA08_6-4-1","357","16"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_getDiagnosticSeverity","MISRA08_6-4-1","370","27"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_getDiagnosticLocation","MISRA08_6-4-1","376","27"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_getDiagnosticSpelling","MISRA08_6-4-1","382","27"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_getDiagnosticOption","MISRA08_6-4-1","388","38"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_getDiagnosticOption","MISRA08_6-4-1","391","42"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_getDiagnosticCategory","MISRA08_6-4-1","398","27"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_getDiagnosticCategoryText","MISRA08_6-4-1","409","31"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_getDiagnosticNumRanges","MISRA08_6-4-1","415","28"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_getDiagnosticRange","MISRA08_6-4-1","422","31"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_getDiagnosticNumFixIts","MISRA08_6-4-1","428","28"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_getDiagnosticFixIt","MISRA08_6-4-1","437","46"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_disposeDiagnosticSet","MISRA08_6-4-1","446","14"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_getDiagnosticInSet","MISRA08_6-4-1","454","36"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_getDiagnosticInSet","MISRA08_6-4-1","454","36"
            "If statement not enclosed in curly braces { } in CIndexDiagnostic.cpp.","clang_getNumDiagnosticsInSet","MISRA08_6-4-1","468","33"
            "If statement not enclosed in curly braces { } in CXDiagnosticCustomNoteImpl.","getDiagnosticOption","MISRA08_6-4-1","64","40"
            "If statement not enclosed in curly braces { } in CXDiagnosticCustomNoteImpl.","getFixIt","MISRA08_6-4-1","79","46"
            "If statement not enclosed in curly braces { } in CXDiagnosticRenderer.","beginDiagnostic","MISRA08_6-4-1","99","12"
            "If statement not enclosed in curly braces { } in CXDiagnosticRenderer.","beginDiagnostic","MISRA08_6-4-1","102","26"
            "If statement not enclosed in curly braces { } in CXDiagnosticRenderer.","beginDiagnostic","MISRA08_6-4-1","109","44"
            "If statement not enclosed in curly braces { } in CXDiagnosticRenderer.","emitDiagnosticMessage","MISRA08_6-4-1","117","12"
            "If statement not enclosed in curly braces { } in CXDiagnosticRenderer.","emitDiagnosticMessage","MISRA08_6-4-1","121","66"
            "If statement not enclosed in curly braces { } in CXDiagnosticRenderer.","emitDiagnosticMessage","MISRA08_6-4-1","123","6"
            "If statement not enclosed in curly braces { } in CXDiagnosticRenderer.","emitNote","MISRA08_6-4-1","139","66"
            "If statement not enclosed in curly braces { } in CXDiagnosticRenderer.","emitNote","MISRA08_6-4-1","141","6"
          "<a id=""316"">CIndexer.cpp</a>","","","",""
            "If statement not enclosed in curly braces { } in CIndexer.","getClangResourcesPath","MISRA08_6-4-1","101","24"
            "If statement not enclosed in curly braces { } in CIndexer.","getClangResourcesPath","MISRA08_6-4-1","130","47"
            "If statement not enclosed in curly braces { } in CIndexer.","getClangToolchainPath","MISRA08_6-4-1","143","24"
            "If statement not enclosed in curly braces { } in LibclangInvocationReporter.","LibclangInvocationReporter","MISRA08_6-4-1","157","10"
            "If statement not enclosed in curly braces { } in LibclangInvocationReporter.","LibclangInvocationReporter","MISRA08_6-4-1","165","10"
          "<a id=""317"">CIndexHigh.cpp</a>","","","",""
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","getTopOverriddenMethods","MISRA08_6-4-1","26","10"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","getTopOverriddenMethods","MISRA08_6-4-1","28","10"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","getFileSpellingLoc","MISRA08_6-4-1","138","55"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","findFileIdRefVisit","MISRA08_6-4-1","149","31"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","findFileIdRefVisit","MISRA08_6-4-1","153","32"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","findFileIdRefVisit","MISRA08_6-4-1","164","33"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","findFileIdRefVisit","MISRA08_6-4-1","176","8"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","findFileIdRefVisit","MISRA08_6-4-1","183","20"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","findFileIdRefVisit","MISRA08_6-4-1","197","33"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","findFileIdRefVisit","MISRA08_6-4-1","207","31"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","findIdRefsInFile","MISRA08_6-4-1","221","16"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","findFileMacroRefVisit","MISRA08_6-4-1","267","55"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","findFileMacroRefVisit","MISRA08_6-4-1","269","53"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","findFileMacroRefVisit","MISRA08_6-4-1","271","32"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","findFileMacroRefVisit","MISRA08_6-4-1","275","32"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","findFileMacroRefVisit","MISRA08_6-4-1","292","32"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","findFileMacroRefVisit","MISRA08_6-4-1","302","29"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","findMacroRefsInFile","MISRA08_6-4-1","311","16"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","findMacroRefsInFile","MISRA08_6-4-1","319","55"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","findMacroRefsInFile","MISRA08_6-4-1","321","4"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","findMacroRefsInFile","MISRA08_6-4-1","323","16"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","clang_findReferencesInFile","MISRA08_6-4-1","415","27"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","clang_findReferencesInFile","MISRA08_6-4-1","420","40"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","clang_findReferencesInFile","MISRA08_6-4-1","425","25"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","clang_findReferencesInFile","MISRA08_6-4-1","430","28"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","clang_findReferencesInFile","MISRA08_6-4-1","435","66"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","clang_findReferencesInFile","MISRA08_6-4-1","439","27"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","clang_findReferencesInFile","MISRA08_6-4-1","449","32"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","clang_findReferencesInFile","MISRA08_6-4-1","466","55"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","clang_findReferencesInFile","MISRA08_6-4-1","474","30"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","clang_findIncludesInFile","MISRA08_6-4-1","488","25"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","clang_findIncludesInFile","MISRA08_6-4-1","493","28"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","clang_findIncludesInFile","MISRA08_6-4-1","498","62"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","clang_findIncludesInFile","MISRA08_6-4-1","502","27"
            "If statement not enclosed in curly braces { } in CIndexHigh.cpp.","clang_findIncludesInFile","MISRA08_6-4-1","507","30"
            "If statement not enclosed in curly braces { } in FindFileIdRefVisitData.","getCanonical","MISRA08_6-4-1","80","20"
            "If statement not enclosed in curly braces { } in FindFileIdRefVisitData.","getCanonical","MISRA08_6-4-1","86","55"
            "If statement not enclosed in curly braces { } in FindFileIdRefVisitData.","isHit","MISRA08_6-4-1","98","18"
            "If statement not enclosed in curly braces { } in FindFileIdRefVisitData.","isHit","MISRA08_6-4-1","102","17"
